SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
232285,"Custom Resolve Pearl Cello-Wrapped Pen, Medium Point, 0.5 mm, Black Ink","Jot down notes, ideas and reminders with the Custom Resolve Pearl Cello-Wrapped Pen. Add your brand logo or business name for instant recognition.",<ul><li>Made from durable plastic.</li> <li>Retractable ballpoint offers bold lines.</li> <li>Bright pearl-finished barrel.</li> <li>Eye-catching slim design.</li> <li>Individually packaged in cello wrap.</li></ul>,,,,EA,0.44,,SEG_32000000,Promotional Products,CAT_32990000,Promotional - Writing Instruments,CLS_7670466,Custom - Pens,SUB_7671019,Pens - Custom 3rd Party
231682,"Mood Stadium Cups, 17 Oz.",Your customers will be in a happy mood with these promotional mood tumblers!,<ul><li>Cups change color with cold liquids</li> <li>Made in the USA</li></ul>,,,,EA,1.09,,SEG_32000000,Promotional Products,CAT_32500000,Promotional - Drinkware,CLS_32570000,Custom - Stainless Water Bottles,SUB_32570001,"Water Bottles - Stainless, Custom 3rd Party"
232237,Pink Awareness Composition Pen,"With your company or event information laser engraved on this pen, users will remember your name. The medium point leaves distinct lines, and the pen helps show support for those who have fought or are currently fighting breast cancer.",<ul><li>Medium point helps create bold lines.</li> <li>Full-weight barrel is easy to grab ahold of.</li> <li>Retractable to help prevent ink stains on clothing.</li> <li>Laser-engraved graphics help draw new customers.</li> <li>Designed to help you show support for breast cancer awareness.</li></ul>,,,,EA,1.54,,SEG_32000000,Promotional Products,CAT_32940000,Promotional - Office & Desk Accessories,CLS_32941000,Custom - Desk Accessories,SUB_32941001,"Desk - Accessories, Custom 3rd Party"
214055,"Individual Software® Typing Instructor For Kids Gold, Disc",Typing Instructor for Kids Gold is the most advanced Typing Program available. It presents Typing Instructor in full-screen size and rich color for the optimum Typing Instructor experience for kids. No other Typing tutorial is more entertaining and educat,"<ul><li>Packed with MotivationKids are motivated to learn new keys, pass typing tests and complete challenges to earn coins, points, and jewels for their Treasure Chest. After completing typing activities in each land, the ultimate reward is reaching the Castle. Once at the Castle, kids become the ruler of Typer Island and embark on more adventures and games. The Castle’s secret passageway takes them to the Lost City, a mysterious underwater city, filled with surprises and a challenging underwater scavenger hunt game.</li> <li>Explorer Isle CaveKids can take a break from their typing adventure at any time to explore Typer Island. The Cave on Explorer Isle has an awesome game room where kids can choose to play any of Typer Island’s games – except the exciting bonus games available in the Castle and the Lost City. They must reach the Castle to play those games. Kids can choose to take more lessons or challenges on Explorer Isle. They can also visit Story Lagoon and practice their skills by typing a favorite story from literature, such as excerpts from The Adventures of Tom Sawyer, a nursery rhyme, a classic book, or a fairy tale.</li> <li>Adventurer ToolsTyper Island has a lot of Adventurer tools for kids to find their way around the Island. Aboard the Tour Ship kids can learn everything about Typer Island! A convenient Map Room helps kids see where they are on their Typer Island Adventure, where they are going next, and what keys they will learn. The Treasure Chest shows what new coins and points they have earned. Kids can display a variety of graphs in the Saved Results area to see their performance on all their typing activities</li> <li>lessons, challenges, stories and even games. They can see their progress and the keys on the keyboard they need to practice.</li></ul>",,INDIVIDUAL SOFTWARE INCORP.,EVM-TKG,EA,18.98,,SEG_30000000,Software,CAT_30700000,Software - Education & Reference,CLS_30710000,Software - Education,SUB_100721,Software Product Key & Box - Instructional
232372,"100% Cotton T-Shirt, White",Screen printed white t-shirts,"<ul><li>100% cotton, 6 ounce</li> <li>Great for company functions or family vacations</li></ul>",,,,EA,4.68,,SEG_32000000,Promotional Products,CAT_32990100,Promotional - Apparel,CLS_32990170,Custom - T-Shirts,SUB_32990171,T-Shirts - Custom 3rd Party
72713,"Kenneth Cole R-Tech Doppler Backpack With 17"" Laptop Pocket, Teal","Stow your belongings in this computer backpack, which offers a padded laptop compartment and a lined stash pocket for small electronics. The file compartment is perfect for taking documents to the office.","<ul><li>Holds a laptop with up to a 17"" display, as well as most tablets.Dedicated computer compartment with built-in padding helps protect your device.</li> <li>Tough 400-denier polyester exterior is built to last.</li> <li>Rear exterior and shoulder straps are padded with breathable air-mesh to keep you comfortable.Top handle enables easy lifting and placement on a hook or coat rack.</li> <li>Roomy main compartment provides ample space for your gear and is fully lined for protection.Also includes a front file compartment, a stash pocket with a soft polyester lining, a small, zippered accessory pocket and a zip-down organizer pocket with phone storage and a key clip.</li> <li>Mesh, elastic-top beverage holster allows you to carry your drink hands free.</li> <li>Backed by the manufacturer's limited lifetime warranty.</li></ul>",,HERITAGE TRAVELWARE LTD,5712196OD,EA,0.01,"* Store files, electronics and more * Fits up to a 17"" laptop * Made with 400D polyester * Mfr limited lifetime warranty Office Depot paper FORAY pens FORAY pencils",SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920001,Multi-Supply Organizers - Desktop
213261,"H&R Block 2020, Premium, For PC, Download (Windows)",,<ul></ul>,"<p>H&amp;R Block Premium includes everything customers need to easily complete federal and state taxes, with help every step of the way &#8212; including FREE tax advice, only from H&amp;R Block. With an easy-to-use Q&amp;A, H&amp;R Block Premium searches for hundreds of deductions to get the biggest refund. The program is ideal for homeowners, investors, rental property owners, and self-employed Schedule C filers. It includes features only from H&amp;R Block, such as built-in expertise, an H&amp;R Block tax professional to represent customers in the event of an audit at no extra cost, and best of all, H&amp;R Block's Maximum Refund Guarantee.</p>",,,EA,31.79,,SEG_30000000,Software,CAT_30100000,Software - Accounting & Finance,CLS_30120000,Software - Tax Preparation,SUB_100642,Software Download - Tax Preparation
231898,Full Color Heart Magnet,Imprint your full-color message on this 20 mil. thick heart-shaped magnet,<ul><li>Easily sticks to metal surfaces</li> <li>Use for display or to hold up documents.</li></ul>,,,,EA,0.5,,SEG_32000000,Promotional Products,CAT_32920000,Promotional - Magnets,CLS_32923000,Custom - Shape Magnets,SUB_32923001,"Magnets - Shape, Custom 3rd Party"
182727,"Lorell 5-Megapixel Dome Surveillance Cameras, Pack Of 2",5 megapixel camera captures high-definition video to record fine details and offer improved video playback. 110-degree viewing angle captures a larger area to let you see more of your environment. Advanced technology offers long-distance recording up to 6,"<ul><li>5 MP, high-definition technology records fine details</li> <li> 110-degree viewing angle captures wide area</li> <li> Advanced design records video up to 65'</li> <li> 3D noise reduction improves clarity of footage</li> <li> Weatherproof construction allows safe outdoor use</li></ul>","<p>5 megapixel camera captures high-definition video to record fine details and offer improved video playback. 110-degree viewing angle captures a larger area to let you see more of your environment. Advanced technology offers long-distance recording up to 65'. Security camera with 3D noise reduction records in color during the day and black-and-white during the night.</p> <p><a id=""gfk-spex-minisite"" rel=""nofollow"" href=""javascript:void(0)"" onclick=""javascript:window.open('//content.etilize.com/mini-site/en_us/1060478805.html','_blank','height=800,width=780,resizable=yes,scrollbars=yes,toolbar=no,menubar=no,location=no,directories=no,status=no');return false;"">More from the Manufacturer</a></p>",SP RICHARDS,223,BX,,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230002,Security Camera Systems
231830,"Custom Printed Personalized 1-Color Foil-Stamped Luncheon Napkins, 6-1/2"" x 6-1/2"", Purple, Box Of 100 Napkins","Whether you are hosting an event or just want to spread the word about your business, these Custom Printed Personalized 1-Color Foil-Stamped Luncheon Napkins make a great choice. The napkins are made of dependable 3-ply paper and can be customized to show",<ul><li>Made of strong yet soft 3-ply paper.</li> <li>Single-color foil stamps add an elegant touch.</li> <li>Can be customized with your chosen graphic to promote your business or event.</li></ul>,,,,BX,26.81,,SEG_32000000,Promotional Products,CAT_32800000,Promotional - Home & Pet Supplies,CLS_32840000,Custom - Napkins,SUB_32840001,"Napkins - 1-Color, Custom 3rd Party"
88135,"JAM Paper® 2-Piece Office And Desk Set, 1 Stapler & 1 Tape Dispenser, Purple",Make sure you have the tools you need to make each day at the office a successful one. This set comes with a bold stapler and a matching tape dispenser to help you organize paperwork and more.,<ul><li>Made from high-quality plastic and durable steel. </li> <li>Weighted rubber base helps prevent slipping and sliding.</li> <li>Staples and tape sold separately. </li></ul>,,JAM PAPER AND ENVELOPE,3378PU,PK,25.49,,SEG_5000000,Desk Accessories,CAT_5700000,Organizer Sets,CLS_5710000,Organizer Sets -&nbsp;Cubicle&nbsp;,SUB_5710001,Sets -&nbsp;Cubicle&nbsp;Accessories
60404,"Avery® Printable Blank Laser Shipping Labels, 5817, 4""W x 2-1/2""D, White, Pack Of 800 Labels","Label important packages with Avery shipping labels. The ultrahold adhesive provides a secure hold on cardboard, envelopes, paper and more, while the TrueBlock technology enables convenient reuse.","<ul><li>Ultrahold adhesive provides a secure hold on cardboard, envelopes, paper, glass, metal and more.</li> <li>TrueBlock technology covers up everything beneath the mailing label for reuse.</li> <li>Sure Feed technology offers reliable feeding.</li> <li>Compatible with laser printers.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,AVERY PRODUCTS CORPORATION,5817,PK,,,SEG_23000000,Home Automation & Security Technology,CAT_23100000,Home Automation,CLS_23140000,Smart Home Access,SUB_23140001,Smart Door Locks
88312,"Steel Horizontal File, 4 Shelf, Black (AbilityOne 7520-01-457-0721)",Letter size files provide great desktop storage,"<ul><li>Rubber feet for protection.</li> <li>2 holes for wall mounting.</li> <li>4 Shelf, 10"" High</li></ul>","<p>Desktop organizer features horizontal slanted shelves and stabilizing feet to prevent skidding and protect desk from scratches. You can also use the two 3/16"" holes for wall-mounting. Desktop organizer is designed to hold letter-size documents and is made of steel.</p>",NATIONAL INDUSTRIES FOR THE BLIND,4570721,EA,19.42,,SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920001,Multi-Supply Organizers - Desktop
213648,"Webroot® Internet Security With Antivirus Protection 2020, For 3 PC And Mac® Devices, 1-Year Subscription, Disc","Keep your identity and system safe from cyber attacks with Webroot SecureAnywhere AntiVirus software. It protects against threats in real time and takes up little space on your computer, so you won't feel slowed down.","<ul><li>Provides comprehensive internet security for most PC and Mac computers. </li> <li>Internet protection scans pages to combat phishing, ransomware and other cyber attacks.</li> <li>Identity theft protection safeguards usernames, passwords, account numbers and other private information.</li> <li>Cloud-based architecture takes up minimal computer space.</li> <li>Rollback technology automatically restores infected local drives.</li> <li>Compatible with Windows® 10 in S mode and Chromebooks.</li></ul>",,WEBROOT SOFTWARE,30113,EA,5.43,,SEG_30000000,Software,CAT_30400000,Software - Cybersecurity,CLS_30410000,"Software - Antivirus, Security & Utility",SUB_100693,Software Product Key & Box - Internet Security Suites
134208,"Medline Dignity Napkins, Comfort Fit, 27 1/2"" x 27"", Navy, Case Of 12",Soil-release finish helps avoid staining from foods and liquids,<ul><li>Made of heavyweight 100% polyester for a tough design.</li> <li>Soil-release finish helps ward off stains to maintain a fresh appearance.</li> <li>Hook-and-loop closure provides a secure fit.</li></ul>,,"MEDLINE INDUSTRIES, INC.",MDT014118NAVY,CA,,* Protects against stains * Polyester construction * Soil-release finish Office Depot tissues Office Depot paper towels Dispensers,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12140000,Protective Garments,SUB_12110014,Aprons
214943,"Winsor & Newton Winton Oil Colors, 200 mL, Indian Red, 23",High-quality oil colors,<ul><li>High level of pigmentation for great covering power.</li> <li>Uniform consistency helps retain brush and knife stroke textures.</li></ul>,,COLART FINE ART & GRAPHICS LTD.,1437317,EA,19.48,* High-quality oil colors * High level of pigmentation * Uniform consistency Construction paper Markers Crayons,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12110000,Clothing Basics,SUB_12110004,Shirts
87610,Brenton Studio® Black Mesh Wire Step File,"Get your desk organized with a contemporary look! Metal mesh material provides see-through visibility to save valuable time when retrieving documents, increasing efficiency and productivity.",<ul><li>Fits letter size paper or smaller.</li> <li>Keep all your important papers easily accessible.</li> <li>A great solution for temporarily parking file folders and envelopes until you're ready to view or work on them.</li></ul>,,OFFICE DEPOT,MS-AUG-002,EA,0.01,"* Sleek, stylish and handy * Metal material * Color Office Depot paper Foray pens",SEG_5000000,Desk Accessories,CAT_5500000,File Organizers,CLS_5510000,File Organizers - Desktop,SUB_5510001,Desktop File Sorters
133953,"Ergodyne GloWear 8391 Type-R Class 3 Long-Sleeve T-Shirt, 4X, Orange","Let this Ergodyne GloWear long-sleeve T-shirt help you stay safe on the job. From road work to construction, this breathable, sweat-wicking shirt provides protection and all-day comfort.",<ul><li>Designed to help you stand out in low-visibility areas.</li> <li>Made of breathable polyester knit.</li> <li>Moisture-wicking treatment helps keep you dry and comfortable.</li> <li>UPF 30+ protection safeguards your skin from harsh sun rays.</li> <li>Chest pocket holds pens and other small items.</li> <li>Reflective detailing provides safety.</li> <li>Meets ANSI standards.</li></ul>,,ERGODYNE CORPORATION,21718,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12110000,Clothing Basics,SUB_12110004,Shirts
88660,"Note Tower® Desktop Pro Memo Holder, 14-1/4""H x 3-1/2""W x 4-5/16""D, White","From priority notes and full documents to photos of friends and family, keep it all at eye level with the NoteTower Desktop Pro Memo Holder. This desk organizer helps keep your workspace organized and clutter free, so you can work more productively.","<ul><li>Used to display documents, photos and sticky notes.</li> <li>Holds up to 2 full sheets at once.</li> <li>Support arms extend to hold documents in portrait or landscape position.</li> <li>1-handed insertion makes adding to the holder simple.</li> <li>Sturdy base remains firm on your desktop.</li></ul>",,NOTETOWER,NTR300-2,EA,17.96,,SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920004,Memo Holders - Desktop
231399,"Small White Paper Shopping Bag, 10 1/2""H x 8""W x 4 1/2"" Gusset",,<ul><li>Minimum quantity order required: 250.</li> <li>For 2 color artwork please allow for at least 1/2” of space between colors throughout the artwork provided.</li></ul>,,,,EA,0.66,,SEG_32000000,Promotional Products,CAT_32200000,Promotional - Bags & Totes,CLS_32220000,Custom - Totes,SUB_32220001,Totes - Custom 3rd Party
213045,"VersaCheck® Instant Checks Software And Business Voucher Check Paper Bundle For QuickBooks®, Quicken® And Money, Disc",Save time and money - print your own checks,"<ul><li>Use the VersaCheck® Presto check creation software to print right from your computer.</li> <li>Designed for QuickBooks, Quicken and Money software. Automatically collects, integrates and reformats data to print all of the elements necessary for your checks.</li> <li>Compatible with both inkjet and laser printers. Requires VersaInk or VersaToner for automatic check clearing to comply with banking regulations.</li> <li>Blank check paper included. Provides extra security and offers the convenience of updating your checking information whenever you need to.</li> <li>100% compliant with the American National Standards Institute (ANSI) X9 banking standards.</li> <li>InstantChecks package includes 250 business voucher checks, 1 check per sheet and VersaCheck Presto software.</li></ul>",,GLOBAL BIZ FORCE,VCICL-8907,EA,0.01,* Print your own checks * 256MB memory required * 150MB hard disk space needed * For Windows XP (SP2)/Server 2003/Vista/Server 2008/7/8 * Pentium 266MHz or better processor USB flash drive Office Depot paper FORAY pens,SEG_30000000,Software,CAT_30100000,Software - Accounting & Finance,CLS_30110000,Software - Finance,SUB_100637,Software Product Key & Box - Checks
133889,"Ergodyne GloWear® 8289 Type R Class 2 T-Shirt, Medium, Reflective Lime","Wherever the day takes you, this GloWear T-shirt will make sure you're comfortable. It's lightweight and features sweat-wicking materials to help ensure you remain cool throughout the workday.","<ul><li>Made from ANSI-compliant polyester for comfort and breathability.</li> <li>Chest pocket can hold small items while you work.</li> <li>Wicks away sweat for an all-day cool feeling.</li> <li>2"" ANSI-compliant, heat-transfer reflective tape helps you be seen in low-light conditions.</li> <li>30+ UPF for protection against harmful UV rays.</li> <li>Machine washable.</li></ul>","<p>Class 2 T-shirt combines protection, job-specific performance, innovation and style. Design includes ANSI-compliant polyester breathable knit in an eye-catching fluorescent color and 2"" Level 2 ANSI-compliant, heat-transfer reflective material for flexible comfort. The machine-washable birdseye fabric is lightweight, weighing only 4.1 oz., and features a moisture-wicking treatment to help keep you dry. Outer pocket offers storage for essentials. GloWear 8289 T-shirt is great for road construction, utility crews, survey crews, construction, railway workers, baggage handlers, emergency response and warehousing/distribution. Medium size fits chests from 36"" to 38"".</p>",ERGODYNE CORPORATION,21503,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12110000,Clothing Basics,SUB_12110004,Shirts
213565,Stellar Volume Repair,,<ul></ul>,"<p>Stellar Phoenix Volume Repair tool can repair corrupt and damaged Mac hard drives with ease. The software has been designed to rebuild the damaged directory structure and replaces the damaged one with the repaired directory. When the directory of Mac hard drive is damaged, corrupt or for some reason turns inaccessible, then Stellar Phoenix Volume Repair stands tall and repairs and rebuild the damaged Mac OS directory.</p><p>A damaged directory leads to volume crash and errors which may further result in data loss and with Stellar Phoenix Volume Repair, all the volume errors can be fixed. It scans the entire volume and checks catalog files, extent overflow files, Journaled files, multi-linked files, and volume bit map and volume information for errors and then efficiently fixes all the errors and rebuilds the volume directory. To get your Mac Volume up and running, the software replaces the newly created directory structure with the damaged directory; hence, turning all data accessible once again.</p><p>Further, with the software&#8217;s Volume Journaling feature for non-boot Mac volumes, the severely corrupt Mac volumes can be turned accessible again. Data stored on external or secondary storage media with the Volume directory errors can also be eliminated as Stellar Phoenix Volume Repair supports a wide range of storage media seamlessly and is capable of repairing the damaged or corrupt eternal storage media. Besides, the software supports repairing of damaged encrypted drives.</p><p><strong>Salient Features :&#160;</strong></p><ul><li>Repairs damaged and corrupt Mac HDD and Partitions&#160;</li><li>Verifies and Repairs Volume Corruptions</li><li>Rebuilds Damaged Mac OS Directory &amp; fixes almost all Mac Volume errors</li><li>Verifies and Rebuilds Disk Permissions for the Boot Volume</li><li>Verifies and Repairs directory errors in External storage devices</li><li>Supports macOS Sierra 10.12, 10.11, 10.10, 10.9, 10.8, 10.7 and 10.6</li></ul>",,,EA,69.54,,SEG_30000000,Software,CAT_30400000,Software - Cybersecurity,CLS_30410000,"Software - Antivirus, Security & Utility",SUB_100692,Software Download - Internet Security Suites
214164,Intel Virtual RAID on CPU - Intel SSD Only,,<ul></ul>,"<p>A scalable, enterprise RAID solution for NVMe SSDs connected directly to the CPU.</p>",INTEL CORPORATION,VROCISSDMOD,EA,133.74,,SEG_30000000,Software,CAT_30101000,Software Licensing,CLS_30101100,Software Licenses,SUB_7102340,Software Download - Multi-User
182664,"D-Link mydlink DCS-8525LH HD Network Camera - Color, Monochrome - 16 ft - H.264 - 1920 x 1080 Fixed Lens - CMOS",,<ul><li>CMOS sensor is cheaper as compare to CCD and consumes less power while producing better HD videos</li> <li>Up to 1920 x 1080 resolution for surveillance in real-time</li> <li>Network camera - Helps achieve high-quality video results</li> <li>Provides night vision of objects at a distance of up to 16 ft</li></ul>,"<p><b>Meet the Full HD Pan & Tilt Wi-Fi Camera.</b></p> <p>Your home is your castle. Protect more of it.</p> <p><b>See more of your spaces.</b></p> <p>Cover wider areas of your home with ultra-smooth 340° pan, 110° tilt and 98° angle lens.<br /><br /><b>Stay in touch with loved ones</b></p> <p>Have real-time two-way conversations with anyone at home.</p> <p><b>Home security in Full HD.</b></p> <p>Rich detail and crisp image quality guarantees you the best video streaming and recording. Get better detail in your video.</p> <p><b>Cloud Recording</b></p> <p>Record video to your secured mydlink® cloud account every time motion or activity is detected. Share videos with friends, family or law enforcement. Choose from free or paid options to increase how long videos are retained or the number of cameras supported.</p> <p><b>Stream & Cast</b></p> <p>Watch live video streaming on Amazon Fire TV, Echo Show, Echo Spot or on Google Chromecast. Works with both Alexa and Google Assistant.</p> <p><b>Be there. Even when you're not.<br /></b><br />Check in on the people and places you love whenever you'd like with our free mydlink app<b>.<br /></b></p> <p><a id=""gfk-spex-minisite"" rel=""nofollow"" href=""javascript:void(0)"" onclick=""javascript:window.open('//content.etilize.com/mini-site/en_us/1048214197.html','_blank','height=800,width=780,resizable=yes,scrollbars=yes,toolbar=no,menubar=no,location=no,directories=no,status=no');return false;"">More from the Manufacturer</a></p>","D-LINK SYSTEMS USA, INC.",DCS-8525LH-US,EA,93.17,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230002,Security Camera Systems
134014,"Ergodyne GloWear 8283BK Lightweight Performance Hi-Vis T-Shirt, Small, Orange","Stay cool and comfortable on site when you wear an Ergodyne GloWear 8283BK Lightweight Performance Hi-Vis T-Shirt. Reflective tape is built into the shirt to help you remain seen in low light conditions, while a moisture-wicking treatment helps to prevent","<ul><li>Made from lightweight polyester performance fabric for all-day comfort.</li> <li>Moisture-wicking treatment helps you stay cool and dry.</li> <li>ANSI/ISEA 107, Type R Class 2 compliant for high visibility with 2” segmented reflective tape for low-light visibility.</li> <li>UPF 30+ protection from harmful UV rays.</li> <li>Underarm vents offer optimal airflow.</li> <li>Black paneling hides sweat, dirt and dust for long-lasting wear.</li> <li>Includes a chest pocket to clip pens or store small items.</li> <li>Machine washable.</li></ul>",,ERGODYNE CORPORATION,23512,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12110000,Clothing Basics,SUB_12110004,Shirts
159100,"BeFree Sound BFS-600 5.1-Channel Bluetooth® Surround Sound Speaker System, 14.25""H x 23.5""W x 29""D, Red, 99592798M","Set up this BeFree Sound BFS-600 5.1-Channel Surround Sound Speaker System to enjoy your favorite tunes, podcasts and audiobooks with controlled, robust audio. The 5 speakers and subwoofer help create an immersive listening experience, and the Bluetooth c","<ul><li>Delivers up to 170W output power for robust and controlled audio.</li> <li>Five 18W speakers work together to create a surround sound experience.</li> <li>80W subwoofer delivers deep, booming bass.</li> <li>Bluetooth technology pairs with your compatible device.</li> <li>Compatible with USB devices and SD cards (sold separately).</li> <li>FM radio lets you enjoy your favorite stations.</li> <li>Offers a separation of >50dB and a signal-to-noise ratio of >75dB.</li> <li>Backed by the manufacturer's 90-day limited warranty.</li></ul>",,"MEGAGOODS, INC.",99592798M,EA,120.86,,SEG_32000000,Promotional Products,CAT_32990100,Promotional - Apparel,CLS_32990110,Custom - Caps & Hats,SUB_32990111,Caps & Hats - Custom 3rd Party
134455,"Servus® Latex Disposable Booties, Men's Small, Yellow, Pack Of 50 Pairs",Stay safe on the jobsite and protect sensitive floors from workwear with these disposable booties. Slip on the latex booties over shoes to block out moisture and hazardous materials.,"<ul><li>Pull over existing workwear to protect shoes and site floors.</li> <li>Made from durable latex to withstand a variety of conditions.</li> <li>Ideal for use in agriculture, food service, municipal service and pharmaceutical industries.</li> <li>Texturized, slip-resistant outsole helps provide stable footing and reduce the chance of slips and falls.</li> <li>Waterproof protection keeps shoes dry.</li> <li>Disposable.</li></ul>","<p>Disposable latex bootie provides a fast way to protect shoes and site floors. Texturized, slip-resistant outsole increases your traction to help prevent injury due to slips and falls. Durable construction offers complete waterproof protection to keep shoes dry in wet conditions. Disposable material allows fast, convenient cleanup after use. Overshoe booties are perfect for use in agriculture, foodservice, municipal service and pharmaceutical industries. Size-small bootie fits men's shoe sizes 8 to 9.</p>",KAZ USA INC.,A352YLWSML,CT,,* Protect shoes and floors * Slip-resistant outsole * Waterproof construction Office Depot paper towels Gloves All-purpose cleaner,SEG_12000000,Footwear & Apparel,CAT_12200000,Footwear,CLS_12220000,Durable Footwear,SUB_12220001,Boots
232384,Ladies Long Sleeve T-Shirt,Your message to a tee!,"<ul><li>Long sleeve t-shirt great for any occasion</li> <li>Ribbed cuffs and crew neck</li> <li>Sizing runs small, ordering one size up is recommended.</li></ul>",,,,EA,11.9,,SEG_32000000,Promotional Products,CAT_32990100,Promotional - Apparel,CLS_32990170,Custom - T-Shirts,SUB_32990171,T-Shirts - Custom 3rd Party
88226,"Office Depot® Brand Decorative Dice Paperweight, 3-1/8”H x 3-1/8""W x 3-1/8""D, Gray",Keep your papers organized with this charming Office Depot Dice Paperweight. Each side of the die offers information about your whereabouts or mood for co-workers to see.,"<ul><li>Crafted from wood for durability.</li> <li>Keep your papers stacked with flair.</li> <li>Each face of the die offers information, such as Out to Lunch, Double Booked, BRB and more.</li></ul>",,OFFICE DEPOT,EV01010,EA,0.01,,SEG_5000000,Desk Accessories,CAT_5800000,"Paperweights, Figures & Games",CLS_5830000,Desktop Paperweights,SUB_5830001,Paperweights
134207,"Medline Dignity Napkins, Comfort Fit, 27 1/2"" x 27"", Burgundy, Case Of 12",Soil-release finish helps avoid staining from foods and liquids,<ul><li>Made of heavyweight 100% polyester for a tough design.</li> <li>Soil-release finish helps ward off stains to maintain a fresh appearance.</li> <li>Hook-and-loop closure provides a secure fit.</li></ul>,,"MEDLINE INDUSTRIES, INC.",MDT014118BURG,CA,,* Protects against stains * Polyester construction * Soil-release finish Office Depot tissues Office Depot paper towels Dispensers,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12140000,Protective Garments,SUB_12110014,Aprons
134343,"Ergodyne GloWear® 8366 Lightweight Type R Class 3 High-Visibility Rain Jacket, Large, Orange",Get ready for a safe and successful work day by wearing the Ergodyne GloWear 8366 Rain Jacket. This Type R Class 3 jacket is made of lightweight polyester with waterproof properties and comes with several pockets to store tools and other accessories.,"<ul><li>Made of lightweight 150-denier polyester oxford with a PU coating and fully taped seams for waterproof protection.</li> <li>2 lower-front pockets with snap flaps, a cellphone chest pocket and a clear ID holder for storage.</li> <li>Vented back cape allows breathability.</li> <li>Storm flap and snap buttons keep water from penetrating the zipper.</li> <li>Hook-and-loop cuffs allow an adjustable fit.</li> <li>Reflective taping on the chest and arms help keep you visible.</li> <li>Concealed hood with drawstrings can be tucked away when it is not needed.</li> <li>Machine washable.</li> <li>ANSI/ISEA 107-2015 Type R Class 3 and 3rd Party certified.</li></ul>",,ERGODYNE CORPORATION,24364,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12140000,Protective Garments,SUB_6147869,Rain Gear
88575,Brenton Studio® Black Mesh Pencil Cup,Get your desk organized with a contemporary look!,"<ul><li>Metal mesh material provides see-through visibility to save valuable time when retrieving documents, increasing efficiency and productivity.</li> <li>A compact pencil holder with a stylish and functional design helps save valuable space on your desk.</li> <li>Contemporary design lets you view exactly what is stored in the cup.</li> <li>A well organized desk helps you get more done.</li></ul>",,OFFICE DEPOT,ST004B,EA,0.4,"* Sleek, stylish and handy * 3 3/4""W x 4 3/5""H x 3 9/10""D * Color Office Depot paper Foray pens",SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920003,Pen/Pencil Holders - Desktop
87343,"KellyREST™ Copy Holder, Black","Unique curved tray holds copy in place, reduces overhead glare and improves viewing angles","<ul><li>Simple tension knobs easily adjust height, angle and tilt.</li> <li>Document clip adjusts for letter- or legal-size documents. Smaller side-mounted clip holds stapled documents in place while flipping paper over top of viewing tray.</li> <li>Helps reduce eye and neck strain while reviewing documents or actively typing. Spring-adjustable, see-through place keeper line guide slightly magnifies text while typing.</li> <li>Weighted base gives great stability.</li> <li>Attached pen holder.</li></ul>","<p>Height-adjustable copy holder features a curved tray that reduces overhead glare and improves your viewing angle. Extra-stable weighted base increases stability for reliable performance. Spring-loaded, reversible line guide adjusts for easy reference. Side-mounted paper clip holds legal-size and letter-size stapled documents in place. Copy holder tilts and rotates to fit in front or on the sides of your monitor.</p>",KELLY COMPUTER SUPPLIES,10192,EA,0.01,* Curved to improve viewing angles * Height adjustable * For letter and legal documents Office Depot mouse pad,SEG_5000000,Desk Accessories,CAT_5100000,"Bookends, Stands & Shelves",CLS_5130000,Desktop Stands,SUB_5130001,Document/Book Stands
